SCORE	StdDev	height	second
0.973901	581.722699	114	88
0.998802	596.596130	114	89
0.998095	596.174000	114	90
1.023130	611.127535	114	91
1.031085	615.879226	114	92
0.996789	595.394018	114	93
1.013744	605.521418	114	94
1.012585	604.829131	114	95
0.979069	584.809402	114	96
1.046588	625.139496	114	97
1.014855	606.184755	114	98
0.969440	579.058289	114	99
1.026430	613.099091	114	100
0.990142	591.423308	114	101
1.002480	598.793111	114	102
1.026118	612.912501	114	103
0.986465	589.227417	114	104
0.955944	570.996526	114	105
1.027487	613.730030	114	106
0.997809	596.003381	114	107
1.009984	603.275355	114	108
0.997357	595.733436	114	109
0.976209	583.101008	114	110
1.006566	601.234023	114	111
0.978800	584.649181	114	112
1.003441	599.366992	114	113
0.876496	527.952420	115	0
1.016966	612.563861	115	1
0.974120	586.755609	115	2
0.978303	589.275586	115	3
1.028549	619.540615	115	4
0.942328	567.605971	115	5
1.009738	608.210003	115	6
0.992278	597.693224	115	7
1.003244	604.298555	115	8
1.021605	615.358246	115	9
0.989894	596.257117	115	10
1.015993	611.977835	115	11
1.008780	607.633391	115	12
1.037224	624.766015	115	13
0.969109	583.737567	115	14
0.995866	599.854675	115	15
1.044288	629.021213	115	16
0.994046	598.757954	115	17
1.020983	614.983806	115	18
1.023365	616.418022	115	19
1.018605	613.550964	115	20
1.004066	604.793750	115	21
1.001739	603.392098	115	22
1.011817	609.462326	115	23
1.072972	646.298641	115	24
0.991724	597.359355	115	25
1.022054	615.628542	115	26
0.956816	576.333053	115	27
1.003709	604.578883	115	28
1.031554	621.351125	115	29
0.941105	566.869535	115	30
0.994948	599.301492	115	31
1.045029	629.467357	115	32
1.003359	604.368093	115	33
0.997673	600.943040	115	34
0.998406	601.384189	115	35
1.003709	604.578438	115	36
0.972277	585.645588	115	37
1.012156	609.666820	115	38
0.988394	595.353433	115	39
1.029385	620.044424	115	40
1.020897	614.931490	115	41
0.979260	589.852048	115	42
0.996230	600.073414	115	43
0.978515	589.402893	115	44
1.007481	606.850679	115	45
0.970788	584.748620	115	46
1.019976	614.376824	115	47
0.998408	601.385440	115	48
0.984559	593.043764	115	49
1.049422	632.113689	115	50
1.007030	606.579096	115	51
0.937854	564.911484	115	52
1.048672	631.661866	115	53
0.956746	576.290434	115	54
0.994847	599.240542	115	55
1.019642	614.175900	115	56
1.022472	615.880501	115	57
0.995774	599.798914	115	58
1.018823	613.682289	115	59
1.026868	618.528451	115	60
0.981824	591.396151	115	61
0.986608	594.278104	115	62
1.034788	623.299044	115	63
1.003679	604.560713	115	64
0.981311	591.087568	115	65
1.020081	614.440487	115	66
1.059161	637.980078	115	67
0.977352	588.702839	115	68
0.961506	579.157738	115	69
0.984662	593.105794	115	70
1.006336	606.161201	115	71
0.982813	591.991824	115	72
0.986699	594.332503	115	73
0.968188	583.182720	115	74
1.030310	620.601852	115	75
1.042265	627.802849	115	76
0.977974	589.077265	115	77
1.036583	624.380157	115	78
0.983450	592.375549	115	79
0.992000	597.525623	115	80
0.998231	601.279035	115	81
1.016586	612.335088	115	82
0.955404	575.482543	115	83
1.070679	644.917569	115	84
0.838753	505.218161	115	85
1.001897	603.487383	115	86
1.022323	615.790922	115	87
0.989019	595.730231	115	88
0.965684	581.674762	115	89
0.981133	590.979841	115	90
0.995575	599.679330	115	91
1.043034	628.265728	115	92
1.033126	622.297886	115	93
1.016841	612.488732	115	94
0.990986	596.915167	115	95
0.999082	601.791871	115	96
1.002635	603.931805	115	97
1.038098	625.292637	115	98
1.023683	616.610092	115	99
0.974470	586.966635	115	100
1.022004	615.598606	115	101
0.982566	591.843349	115	102
1.004226	604.890023	115	103
1.013979	610.764960	115	104
0.998570	601.483398	115	105
0.948568	571.364546	115	106
1.027081	618.656717	115	107
0.999439	602.006569	115	108
1.007129	606.638751	115	109
1.005132	605.435785	115	110
0.977658	588.886922	115	111
0.998395	601.377949	115	112
0.974883	587.215695	115	113
1.006603	606.321557	115	114
0.868097	527.952420	116	0
1.018679	619.532320	116	1
0.972614	591.516965	116	2
0.982793	597.707691	116	3
1.018825	619.621310	116	4
0.938028	570.482676	116	5
1.014898	617.233155	116	6
0.991013	602.706629	116	7
1.002753	609.846581	116	8
1.014583	617.041156	116	9
0.980950	596.586924	116	10
1.026195	624.103684	116	11
1.010683	614.669144	116	12
1.030974	627.009952	116	13
0.975286	593.141888	116	14
0.985136	599.132570	116	15
1.036169	630.169042	116	16
0.995727	605.573624	116	17
1.008132	613.117806	116	18
1.021726	621.385573	116	19
1.011026	614.877843	116	20
0.992201	603.429289	116	21
1.028537	625.527659	116	22
0.998288	607.131042	116	23
1.056580	642.582690	116	24
1.007576	612.780060	116	25
1.017315	618.702956	116	26
0.978205	594.917288	116	27
0.996781	606.214429	116	28
1.012010	615.476742	116	29
0.963723	586.109622	116	30
0.999301	607.747349	116	31
1.024727	623.210676	116	32
0.991392	602.937096	116	33
1.013669	616.485110	116	34
0.991968	603.287334	116	35
1.035026	629.474250	116	36
0.987874	600.797833	116	37
0.977878	594.718177	116	38
1.011490	615.160476	116	39
1.029826	626.311646	116	40
1.011764	615.327030	116	41
0.998300	607.138178	116	42
1.014268	616.849774	116	43
1.012965	616.057247	116	44
0.973724	592.192235	116	45
0.988359	601.092857	116	46
0.988381	601.106176	116	47
1.007001	612.430357	116	48
1.005224	611.349668	116	49
0.986470	599.943900	116	50
0.974851	592.877610	116	51
1.019884	620.265224	116	52
0.993345	604.124710	116	53
0.997870	606.876999	116	54
1.009937	614.215551	116	55
0.977232	594.325559	116	56
1.015860	617.817731	116	57
0.999788	608.043303	116	58
1.026644	624.376199	116	59
0.987932	600.832700	116	60
1.014747	617.140795	116	61
0.944406	574.361419	116	62
0.991595	603.060337	116	63
1.050494	638.881429	116	64
0.993615	604.289336	116	65
1.040616	632.873689	116	66
0.964834	586.785174	116	67
1.042681	634.129920	116	68
0.993469	604.200418	116	69
0.963802	586.157517	116	70
1.000232	608.313706	116	71
0.951232	578.512735	116	72
1.004524	610.923757	116	73
1.011259	615.019657	116	74
0.989855	602.002564	116	75
1.014825	617.188602	116	76
0.991006	602.702669	116	77
1.009906	614.196653	116	78
1.054267	641.176190	116	79
1.005861	611.736575	116	80
0.996712	606.172375	116	81
0.988463	601.156001	116	82
1.005830	611.717966	116	83
0.965915	587.442884	116	84
1.095232	666.089472	116	85
0.891276	542.049546	116	86
0.976007	593.580691	116	87
1.014372	616.913088	116	88
0.992844	603.820120	116	89
0.999331	607.765672	116	90
0.968697	589.134718	116	91
0.987603	600.632743	116	92
1.056319	642.423691	116	93
1.043922	634.884498	116	94
1.008479	613.328835	116	95
0.980632	596.393192	116	96
0.987645	600.658606	116	97
1.017359	618.729441	116	98
1.020077	620.382851	116	99
1.030543	626.747481	116	100
0.979047	595.429353	116	101
1.023850	622.677112	116	102
0.973432	592.014376	116	103
1.002904	609.938460	116	104
1.007779	612.903422	116	105
1.010887	614.793415	116	106
0.945298	574.904132	116	107
1.025965	623.963498	116	108
1.000005	608.175196	116	109
1.002930	609.954339	116	110
1.013525	616.397668	116	111
0.971342	590.743139	116	112
0.992840	603.817618	116	113
0.971775	591.006796	116	114
1.009481	613.938368	116	115
0.861463	527.952420	117	0
1.021696	626.152496	117	1
0.972986	596.300285	117	2
0.988578	605.855885	117	3
1.013303	621.008643	117	4
0.937788	574.728897	117	5
1.011943	620.175216	117	6
0.988146	605.591254	117	7
1.002248	614.233263	117	8
1.013143	620.910480	117	9
0.980123	600.673741	117	10
1.033441	633.350320	117	11
1.012356	620.428212	117	12
1.035347	634.518234	117	13
0.981057	601.246726	117	14
0.974538	597.251004	117	15
1.036567	635.265960	117	16
1.008906	618.313797	117	17
1.002852	614.603628	117	18
1.032828	632.974616	117	19
0.986430	604.539579	117	20
0.983033	602.457345	117	21
1.048520	642.591388	117	22
1.003203	614.818491	117	23
1.021439	625.994855	117	24
1.058472	648.690938	117	25
0.997674	611.430115	117	26
0.986377	604.506690	117	27
0.957408	586.752757	117	28
1.010381	619.217980	117	29
1.009249	618.524201	117	30
0.973328	596.509798	117	31
0.984647	603.446566	117	32
1.012346	620.421960	117	33
1.026777	629.266263	117	34
0.989997	606.725404	117	35
1.003480	614.988709	117	36
0.985578	604.017271	117	37
0.999127	612.320572	117	38
1.016195	622.780666	117	39
0.997587	611.377099	117	40
1.011096	619.656200	117	41
1.021611	626.100090	117	42
0.995921	610.356075	117	43
1.000976	613.454155	117	44
0.961498	589.259723	117	45
1.025063	628.215624	117	46
0.965651	591.804665	117	47
1.021284	625.899754	117	48
1.003006	614.698064	117	49
0.975710	597.969783	117	50
1.034374	633.922051	117	51
1.019063	624.538486	117	52
0.916566	561.723034	117	53
1.048289	642.449801	117	54
0.962523	589.887464	117	55
0.988601	605.869748	117	56
1.020904	625.666861	117	57
1.023233	627.093983	117	58
0.997181	611.127940	117	59
1.020545	625.446678	117	60
1.023970	627.545769	117	61
0.993918	609.128192	117	62
0.979321	600.182470	117	63
1.034419	633.949620	117	64
1.012092	620.266471	117	65
0.986563	604.620897	117	66
1.045375	640.663822	117	67
1.043074	639.253606	117	68
0.968969	593.838153	117	69
0.981611	601.585694	117	70
0.980685	601.018592	117	71
1.016026	622.677607	117	72
0.954329	584.866313	117	73
0.977716	599.198997	117	74
0.979986	600.590304	117	75
1.032979	633.067237	117	76
1.053852	645.859492	117	77
0.965828	591.913472	117	78
1.022017	626.348730	117	79
1.004115	615.377609	117	80
1.017945	623.853230	117	81
1.017611	623.649022	117	82
0.980682	601.016526	117	83
0.997937	611.591317	117	84
0.989016	606.124313	117	85
0.998512	611.943603	117	86
0.953279	584.222224	117	87
0.980998	601.209983	117	88
1.008470	618.046811	117	89
0.985017	603.673458	117	90
1.023396	627.194251	117	91
0.978444	599.645303	117	92
0.979086	600.038357	117	93
1.056566	647.522310	117	94
1.019954	625.084608	117	95
1.009904	618.925265	117	96
0.995561	610.135120	117	97
0.977384	598.995564	117	98
1.028413	630.268830	117	99
1.014516	621.751944	117	100
1.010142	619.071256	117	101
0.980181	600.709540	117	102
1.021622	626.106957	117	103
0.976105	598.211322	117	104
1.008672	618.170456	117	105
0.996348	610.617829	117	106
1.019727	624.945368	117	107
0.944352	578.751506	117	108
1.029929	631.198065	117	109
1.003628	615.079304	117	110
1.003385	614.930316	117	111
1.019096	624.558628	117	112
0.971103	595.145772	117	113
0.989152	606.207202	117	114
0.969528	594.181023	117	115
1.013844	621.340180	117	116
0.855909	527.952420	118	0
1.026567	633.219830	118	1
0.974978	601.397783	118	2
0.992209	612.026543	118	3
1.011373	623.847418	118	4
0.941857	580.967861	118	5
1.010342	623.211587	118	6
0.982881	606.272395	118	7
0.998840	616.116377	118	8
1.014705	625.902954	118	9
0.984580	607.320622	118	10
1.039601	641.259406	118	11
1.010444	623.274226	118	12
1.036299	639.222786	118	13
1.000090	616.887720	118	14
0.975645	601.808960	118	15
1.038157	640.368847	118	16
1.020130	629.249210	118	17
0.995979	614.352079	118	18
1.036767	639.511015	118	19
0.989904	610.604727	118	20
0.983891	606.895697	118	21
1.049060	647.093885	118	22
0.986179	608.306803	118	23
1.015104	626.149008	118	24
1.080613	666.556942	118	25
0.973763	600.648104	118	26
1.011717	624.059399	118	27
0.924375	570.184477	118	28
1.018309	628.125726	118	29
1.040941	642.086106	118	30
0.957442	590.581203	118	31
0.982779	606.209485	118	32
1.043463	643.641345	118	33
0.998572	615.951321	118	34
1.004463	619.585101	118	35
1.004894	619.850859	118	36
0.998821	616.104647	118	37
0.974222	600.931367	118	38
1.007826	621.659396	118	39
0.994632	613.521010	118	40
1.033266	637.351445	118	41
1.025003	632.254610	118	42
0.983240	606.493786	118	43
0.996754	614.829807	118	44
0.994068	613.172913	118	45
0.995465	614.034703	118	46
0.990650	611.065035	118	47
0.999030	616.233913	118	48
0.993805	613.010968	118	49
1.002193	618.184952	118	50
1.008433	622.034130	118	51
0.975753	601.875814	118	52
1.006570	620.884599	118	53
1.018679	628.354216	118	54
0.990198	610.786146	118	55
1.014361	625.690710	118	56
0.977816	603.148602	118	57
1.023890	631.568369	118	58
1.002436	618.334665	118	59
1.029029	634.738079	118	60
0.989035	610.068675	118	61
1.023592	631.384471	118	62
0.949101	585.436305	118	63
1.002068	618.107652	118	64
1.043007	643.359973	118	65
1.001506	617.760907	118	66
1.009809	622.882603	118	67
0.969285	597.886444	118	68
1.067418	658.417608	118	69
0.995811	614.248260	118	70
0.961868	593.311374	118	71
1.000674	617.248083	118	72
0.990237	610.810125	118	73
0.994973	613.731438	118	74
1.000565	617.180398	118	75
0.968670	597.506961	118	76
1.030634	635.728452	118	77
1.042352	642.956253	118	78
0.977867	603.179847	118	79
1.030075	635.383106	118	80
0.974840	601.312849	118	81
1.004074	619.345035	118	82
1.030056	635.371676	118	83
1.008800	622.260604	118	84
0.968249	597.247114	118	85
1.035353	638.638833	118	86
0.870083	536.695388	118	87
0.990670	611.077158	118	88
1.000195	616.952676	118	89
1.005781	620.398386	118	90
0.976577	602.384351	118	91
1.013957	625.441316	118	92
0.985383	607.816204	118	93
1.003351	618.899447	118	94
1.049419	647.315689	118	95
1.002597	618.433852	118	96
1.004555	619.642090	118	97
1.017123	627.394473	118	98
0.964238	594.772967	118	99
1.040358	641.726123	118	100
1.004903	619.856386	118	101
0.985235	607.724561	118	102
0.992206	612.024578	118	103
1.006126	620.610931	118	104
0.979130	603.959118	118	105
1.012723	624.680428	118	106
0.987678	609.231803	118	107
1.027707	633.922670	118	108
0.943967	582.269147	118	109
1.037554	639.996880	118	110
1.010050	623.031421	118	111
0.996827	614.874924	118	112
1.022326	630.603696	118	113
0.976086	602.081179	118	114
0.986962	608.790049	118	115
0.968581	597.451683	118	116
1.018766	628.407949	118	117
0.847174	527.952420	119	0
1.028054	640.676017	119	1
0.972804	606.244285	119	2
0.989230	616.480886	119	3
1.005964	626.909752	119	4
0.955729	595.603672	119	5
1.007136	627.640130	119	6
0.978091	609.539155	119	7
0.992302	618.395141	119	8
1.012977	631.279859	119	9
0.986498	614.778200	119	10
1.040382	648.358438	119	11
1.003902	625.624261	119	12
1.027080	640.068789	119	13
1.005283	626.485208	119	14
0.980069	610.771836	119	15
1.028152	640.736797	119	16
1.025264	638.937071	119	17
1.002722	624.888776	119	18
1.037399	646.499204	119	19
0.994114	619.524630	119	20
1.000506	623.508260	119	21
1.037215	646.384731	119	22
0.972137	605.828922	119	23
1.013416	631.553731	119	24
1.070162	666.917248	119	25
0.992512	618.526008	119	26
1.021067	636.321695	119	27
0.955798	595.646527	119	28
1.002860	624.975306	119	29
1.030364	642.115584	119	30
0.943256	587.829990	119	31
0.996662	621.112412	119	32
1.034659	644.791692	119	33
0.993259	618.991710	119	34
1.012603	631.047080	119	35
0.998032	621.966548	119	36
1.031633	642.906227	119	37
0.987673	615.510473	119	38
0.976974	608.843116	119	39
1.014800	632.416026	119	40
1.030217	642.023901	119	41
1.013369	631.524220	119	42
1.013163	631.395945	119	43
1.025318	638.970996	119	44
1.012105	630.736485	119	45
0.978577	609.841929	119	46
1.011288	630.227365	119	47
0.973811	606.872056	119	48
1.019445	635.310662	119	49
1.001988	624.431899	119	50
0.980874	611.273328	119	51
1.007823	628.068092	119	52
1.036577	645.986994	119	53
0.920994	573.956686	119	54
1.048276	653.277718	119	55
0.968699	603.686194	119	56
0.983805	613.100402	119	57
1.022751	637.370936	119	58
1.023621	637.913101	119	59
0.998717	622.393329	119	60
1.023682	637.950983	119	61
1.019800	635.531944	119	62
0.994633	619.848198	119	63
0.969238	604.021908	119	64
1.024095	638.208250	119	65
1.015587	632.906411	119	66
0.992707	618.647609	119	67
1.058658	659.747901	119	68
1.012246	630.824608	119	69
0.995165	620.179430	119	70
0.988096	615.774172	119	71
0.981743	611.814907	119	72
1.017882	634.336559	119	73
0.935456	582.969500	119	74
0.992420	618.469043	119	75
1.010523	629.750442	119	76
1.000489	623.497202	119	77
1.015887	633.093455	119	78
0.988166	615.817699	119	79
1.006989	627.548359	119	80
1.052520	655.922970	119	81
0.996190	620.818508	119	82
0.991501	617.896392	119	83
1.000821	623.704138	119	84
1.008744	628.641983	119	85
0.962766	599.989043	119	86
1.061416	661.466498	119	87
0.858500	535.011246	119	88
0.998942	622.533616	119	89
1.022064	636.942916	119	90
0.991161	617.684508	119	91
0.969158	603.971979	119	92
0.987863	615.629273	119	93
0.994097	619.514170	119	94
1.026438	639.668782	119	95
1.035483	645.305764	119	96
0.991110	617.652793	119	97
1.002502	624.751736	119	98
1.031809	643.016038	119	99
0.952706	593.719761	119	100
1.047370	652.713180	119	101
0.992427	618.473244	119	102
0.965978	601.990389	119	103
1.006077	626.980010	119	104
0.990587	617.326827	119	105
0.978946	610.071800	119	106
1.007396	627.801593	119	107
0.976563	608.586838	119	108
1.024836	638.670258	119	109
0.948361	591.011939	119	110
1.036615	646.010855	119	111
1.011514	630.368453	119	112
0.990708	617.401772	119	113
1.024603	638.525189	119	114
0.974509	607.306922	119	115
0.983922	613.173213	119	116
0.963081	600.185294	119	117
1.019919	635.605846	119	118
0.839513	527.952420	120	0
1.031080	648.424943	120	1
0.971486	610.947632	120	2
0.987549	621.049502	120	3
0.999936	628.839554	120	4
0.964571	606.598893	120	5
1.013328	637.261167	120	6
0.979340	615.886976	120	7
0.990327	622.796641	120	8
1.008026	633.926883	120	9
0.991052	623.252103	120	10
1.043522	656.249423	120	11
0.999529	628.583335	120	12
1.012266	636.593516	120	13
1.012282	636.603217	120	14
0.977392	614.662126	120	15
1.023321	643.545865	120	16
1.023812	643.854776	120	17
0.998486	627.927541	120	18
1.047174	658.546348	120	19
1.004049	631.425649	120	20
1.016929	639.526198	120	21
1.016712	639.389697	120	22
0.995556	626.085045	120	23
1.014982	638.301206	120	24
1.068136	671.729009	120	25
0.993700	624.917769	120	26
1.020838	641.984391	120	27
0.978195	615.166821	120	28
0.996877	626.915699	120	29
1.013900	637.621179	120	30
0.976423	614.052740	120	31
0.997157	627.091907	120	32
1.004102	631.459399	120	33
1.002258	630.299766	120	34
1.028448	646.770163	120	35
0.990361	622.817965	120	36
1.012015	636.435860	120	37
0.983569	618.546542	120	38
0.997663	627.409988	120	39
1.018305	640.391294	120	40
0.990554	622.938980	120	41
1.018242	640.351843	120	42
1.014652	638.094222	120	43
0.989052	621.994380	120	44
0.993297	624.664391	120	45
0.967280	608.302909	120	46
1.014934	638.271481	120	47
0.967854	608.663441	120	48
1.013926	637.637516	120	49
0.992954	624.448262	120	50
0.994529	625.438853	120	51
1.026176	645.340937	120	52
0.973302	612.089932	120	53
0.982507	617.878912	120	54
1.032429	649.273808	120	55
