SCORE	StdDev	width	second
0.964261	576.644199	114	67
1.001879	599.140048	114	68
1.023640	612.153679	114	69
1.006664	602.001767	114	70
1.003815	600.297826	114	71
0.954382	570.736451	114	72
1.000967	598.595047	114	73
1.022051	611.203409	114	74
1.004270	600.569946	114	75
1.030278	616.123482	114	76
0.996982	596.211711	114	77
0.965497	577.383022	114	78
1.023445	612.036889	114	79
0.945727	565.560386	114	80
1.010125	604.071628	114	81
1.032095	617.209802	114	82
1.013127	605.866741	114	83
1.001453	598.885269	114	84
0.985931	589.603077	114	85
0.975649	583.454345	114	86
1.003641	600.194052	114	87
1.016771	608.045604	114	88
0.962788	575.763122	114	89
1.015483	607.275845	114	90
0.995284	595.196253	114	91
0.969934	580.036336	114	92
1.026327	613.760372	114	93
1.005406	601.249605	114	94
0.972400	581.511132	114	95
1.015623	607.359358	114	96
1.036762	620.000824	114	97
0.973241	582.014140	114	98
0.991469	592.914757	114	99
1.008168	602.901023	114	100
1.044283	624.498218	114	101
0.983730	588.286836	114	102
0.985602	589.406343	114	103
1.044680	624.735942	114	104
0.993470	594.111716	114	105
1.022752	611.622625	114	106
1.013257	605.944226	114	107
1.003399	600.049233	114	108
1.005773	601.468821	114	109
0.979521	585.769739	114	110
0.977250	584.411492	114	111
1.028081	614.809292	114	112
1.034613	618.715407	114	113
0.853025	513.539968	115	0
1.068942	643.527345	115	1
1.004354	604.643802	115	2
1.012276	609.412768	115	3
1.013078	609.895638	115	4
1.019266	613.620852	115	5
0.990192	596.117636	115	6
0.996221	599.747167	115	7
1.011518	608.956509	115	8
0.976389	587.808362	115	9
0.993506	598.112823	115	10
1.026557	618.010217	115	11
1.008212	606.966296	115	12
0.993286	597.980357	115	13
1.013756	610.303674	115	14
1.052763	633.787021	115	15
0.766737	461.592685	115	16
1.008699	607.259273	115	17
1.023035	615.890282	115	18
1.000253	602.174559	115	19
1.006281	605.803683	115	20
0.954368	574.550695	115	21
0.958965	577.318460	115	22
1.007467	606.518015	115	23
0.992760	597.663982	115	24
1.021173	614.769311	115	25
0.977588	588.530003	115	26
0.931761	560.941068	115	27
1.004903	604.974190	115	28
1.045026	629.129332	115	29
1.003186	603.940640	115	30
0.947839	570.620545	115	31
1.022649	615.657524	115	32
1.011098	608.703883	115	33
1.011664	609.044321	115	34
0.945700	569.332789	115	35
1.043973	628.495047	115	36
1.011904	609.188693	115	37
0.999382	601.650218	115	38
1.003666	604.229329	115	39
0.988053	594.830225	115	40
0.968009	582.763222	115	41
1.024280	616.639627	115	42
0.994304	598.593210	115	43
1.034497	622.790354	115	44
1.018754	613.312713	115	45
1.043718	628.341590	115	46
0.998511	601.126274	115	47
1.000608	602.388519	115	48
1.004890	604.966454	115	49
1.008862	607.357314	115	50
1.005465	605.312468	115	51
1.042044	627.333748	115	52
1.022492	615.563378	115	53
1.025779	617.542126	115	54
0.997283	600.386613	115	55
0.996716	600.045426	115	56
1.028992	619.475989	115	57
0.986225	593.729515	115	58
0.993944	598.376706	115	59
0.959641	577.725648	115	60
0.982213	591.314435	115	61
1.025478	617.360638	115	62
1.006109	605.700159	115	63
0.985789	593.467230	115	64
0.998640	601.203556	115	65
0.978424	589.033014	115	66
1.029565	619.821132	115	67
0.942909	567.652259	115	68
1.012523	609.561504	115	69
0.997689	600.631445	115	70
0.994107	598.474733	115	71
1.007861	606.755165	115	72
1.027320	618.469454	115	73
1.016118	611.726026	115	74
0.984379	592.618344	115	75
0.995246	599.160399	115	76
1.016458	611.930643	115	77
0.983825	592.284935	115	78
0.989486	595.692975	115	79
1.011636	609.027435	115	80
1.002581	603.576536	115	81
0.993488	598.102124	115	82
1.008992	607.436091	115	83
1.013685	610.261199	115	84
0.991250	596.754900	115	85
1.002301	603.407830	115	86
0.968432	583.017974	115	87
0.992403	597.448927	115	88
1.035238	623.236679	115	89
0.954630	574.708864	115	90
0.995500	599.313389	115	91
1.005189	605.146598	115	92
0.971911	585.112115	115	93
1.016111	611.721631	115	94
1.030959	620.660310	115	95
0.983125	591.863012	115	96
1.014265	610.610229	115	97
1.017999	612.858386	115	98
0.974647	586.759342	115	99
1.003298	604.007993	115	100
1.004898	604.971009	115	101
1.054233	634.671873	115	102
0.990213	596.130138	115	103
0.978066	588.817418	115	104
1.041059	626.741108	115	105
0.997345	600.424055	115	106
1.024069	616.512279	115	107
1.025882	617.603932	115	108
1.002674	603.632459	115	109
1.009495	607.738371	115	110
0.986442	593.860136	115	111
0.976203	587.696348	115	112
1.032424	621.542614	115	113
1.038729	625.338313	115	114
0.846463	513.539968	116	0
1.071146	649.852491	116	1
1.006234	610.471276	116	2
1.011674	613.771625	116	3
1.018196	617.728272	116	4
1.018773	618.078305	116	5
0.986453	598.470104	116	6
0.986474	598.482840	116	7
1.011985	613.960183	116	8
0.976057	592.163023	116	9
0.987303	598.985638	116	10
1.037289	629.311853	116	11
1.000455	606.965102	116	12
1.001969	607.883322	116	13
1.004752	609.571778	116	14
1.033141	626.795066	116	15
0.798513	484.449256	116	16
1.007665	611.339478	116	17
0.992414	602.086473	116	18
0.970661	588.889194	116	19
1.017708	617.431939	116	20
0.955666	579.791967	116	21
0.985030	597.607021	116	22
1.031071	625.539318	116	23
1.019733	618.660799	116	24
0.993533	602.765374	116	25
0.960810	582.912585	116	26
0.943908	572.658701	116	27
1.023486	620.937708	116	28
1.035851	628.439572	116	29
1.026644	622.853515	116	30
0.920609	558.523480	116	31
1.007843	611.447463	116	32
1.007950	611.511865	116	33
0.996654	604.659201	116	34
0.982286	595.941931	116	35
1.050031	637.041984	116	36
1.010300	612.938014	116	37
1.005921	610.280912	116	38
0.980600	594.919442	116	39
0.983026	596.391151	116	40
0.954755	579.239010	116	41
1.025420	622.110791	116	42
0.999616	606.456246	116	43
1.027786	623.546130	116	44
1.038118	629.814383	116	45
1.011052	613.394153	116	46
1.022585	620.391071	116	47
0.995543	603.984804	116	48
1.009792	612.629403	116	49
1.044558	633.721726	116	50
1.026641	622.851842	116	51
1.015978	616.382517	116	52
0.989327	600.213824	116	53
1.028758	624.136024	116	54
1.022920	620.594029	116	55
1.073008	650.981792	116	56
1.016873	616.925311	116	57
0.961151	583.119945	116	58
0.972632	590.084765	116	59
1.022465	620.318104	116	60
0.971637	589.481563	116	61
0.975442	591.789615	116	62
1.002500	608.205587	116	63
1.031351	625.709265	116	64
0.946430	574.188707	116	65
1.008544	611.872615	116	66
0.972217	589.833183	116	67
0.978571	593.688323	116	68
1.009949	612.724790	116	69
1.014735	615.628728	116	70
1.012804	614.456934	116	71
0.984600	597.346024	116	72
0.972258	589.858240	116	73
0.983747	596.828628	116	74
1.044102	633.445215	116	75
0.995349	603.867285	116	76
1.011618	613.737424	116	77
1.011431	613.624101	116	78
0.972300	589.883623	116	79
0.995629	604.037203	116	80
0.976613	592.500549	116	81
1.063233	645.051711	116	82
1.003314	608.699674	116	83
0.989154	600.108480	116	84
0.997216	604.999618	116	85
0.995372	603.881133	116	86
0.999672	606.490021	116	87
0.999618	606.457367	116	88
0.985477	597.878187	116	89
1.003319	608.702776	116	90
0.976374	592.355332	116	91
0.969204	588.005498	116	92
1.017042	617.028005	116	93
0.973901	590.854765	116	94
1.009214	612.278993	116	95
1.031179	625.604732	116	96
1.017005	617.005717	116	97
0.993347	602.652896	116	98
0.990299	600.803576	116	99
0.979596	594.310111	116	100
1.006639	610.716943	116	101
0.994680	603.461606	116	102
1.053082	638.892910	116	103
0.992779	602.307777	116	104
0.967400	586.910993	116	105
1.037332	629.338126	116	106
0.990512	600.932634	116	107
1.028191	623.792097	116	108
1.038694	630.163998	116	109
1.002397	608.142961	116	110
1.013193	614.692835	116	111
0.993119	602.514299	116	112
0.974828	591.417045	116	113
1.034660	627.716516	116	114
1.041873	632.092506	116	115
0.838485	513.539968	117	0
1.071311	656.136315	117	1
1.006396	616.378640	117	2
1.009617	618.351590	117	3
1.023543	626.880509	117	4
1.017464	623.157606	117	5
0.982349	601.651011	117	6
0.977478	598.667493	117	7
1.016714	622.697965	117	8
0.977222	598.510997	117	9
0.988346	605.323454	117	10
1.029349	630.436318	117	11
1.003820	614.801189	117	12
0.999713	612.285846	117	13
0.997758	611.087985	117	14
1.009009	617.978900	117	15
0.903029	553.070550	117	16
0.960263	588.124162	117	17
0.967248	592.402018	117	18
0.971991	595.307085	117	19
1.021289	625.499766	117	20
0.970039	594.111609	117	21
0.998842	611.752142	117	22
1.008112	617.429385	117	23
0.996276	610.180405	117	24
0.974079	596.586043	117	25
0.973427	596.186233	117	26
1.003450	614.574355	117	27
1.017105	622.937496	117	28
1.000458	612.741731	117	29
1.033502	632.979894	117	30
0.937745	574.332383	117	31
1.013519	620.741492	117	32
1.004255	615.067417	117	33
1.016210	622.389276	117	34
1.019649	624.495823	117	35
0.995450	609.674605	117	36
1.015668	622.057312	117	37
1.024389	627.398946	117	38
0.956506	585.822983	117	39
1.014785	621.516482	117	40
1.011827	619.704773	117	41
0.987826	605.005545	117	42
0.999625	612.231814	117	43
1.008553	617.700012	117	44
1.052458	644.590115	117	45
1.004202	615.035170	117	46
1.049470	642.760032	117	47
1.003375	614.528429	117	48
1.012788	620.293606	117	49
1.004401	615.156851	117	50
0.997960	611.211703	117	51
0.997979	611.223457	117	52
1.034980	633.884972	117	53
1.026033	628.405727	117	54
1.023593	626.911463	117	55
1.004622	615.292414	117	56
0.994522	609.106249	117	57
1.028421	629.868365	117	58
0.984802	603.153345	117	59
0.988902	605.664131	117	60
0.956570	585.861887	117	61
0.984069	602.704253	117	62
1.022187	626.050045	117	63
0.995475	609.689927	117	64
1.010180	618.695953	117	65
0.989198	605.845383	117	66
0.999926	612.416037	117	67
1.018116	623.556503	117	68
0.948834	581.124366	117	69
0.999565	612.194729	117	70
1.004553	615.249828	117	71
1.012895	620.358833	117	72
1.021192	625.440862	117	73
0.970601	594.455790	117	74
1.017190	622.989848	117	75
1.020671	625.121827	117	76
1.005447	615.797648	117	77
1.036625	634.892931	117	78
0.995632	609.786278	117	79
0.970124	594.163730	117	80
1.013210	620.551918	117	81
0.939227	575.240010	117	82
1.024944	627.738366	117	83
1.040250	637.113036	117	84
0.977780	598.852664	117	85
1.002315	613.879142	117	86
0.996793	610.497464	117	87
0.984120	602.735531	117	88
0.979916	600.160462	117	89
0.993759	608.639139	117	90
0.980223	600.349022	117	91
1.009125	618.049891	117	92
0.988080	605.161071	117	93
1.009856	618.498039	117	94
0.977562	598.719268	117	95
1.002015	613.695512	117	96
1.029320	630.418836	117	97
1.038318	635.929640	117	98
0.997655	611.025412	117	99
0.975858	597.675255	117	100
0.978244	599.136493	117	101
0.998672	611.647732	117	102
0.981380	601.057241	117	103
1.046660	641.038923	117	104
0.995834	609.909993	117	105
0.956689	585.935258	117	106
1.025132	627.853674	117	107
0.988945	605.690348	117	108
1.033722	633.114829	117	109
1.039473	636.637328	117	110
0.998387	611.473714	117	111
1.011075	619.244457	117	112
0.996210	610.140442	117	113
0.972469	595.599852	117	114
1.033226	632.811193	117	115
1.042301	638.368900	117	116
0.830931	513.539968	118	0
1.071541	662.243696	118	1
1.006700	622.170521	118	2
1.007422	622.616392	118	3
1.028354	635.553055	118	4
1.018496	629.460609	118	5
0.977141	603.902015	118	6
0.976037	603.219635	118	7
1.017960	629.129269	118	8
0.972366	600.951064	118	9
0.992191	613.203031	118	10
1.027361	634.939334	118	11
1.001234	618.791825	118	12
0.995510	615.254223	118	13
0.987797	610.487448	118	14
0.999701	617.844851	118	15
1.055839	652.539774	118	16
0.917119	566.806579	118	17
0.950043	587.154354	118	18
0.973080	601.392327	118	19
1.021919	631.576142	118	20
1.004823	621.010175	118	21
0.988376	610.845227	118	22
0.980980	606.274678	118	23
0.987921	610.564238	118	24
0.971023	600.120960	118	25
1.002314	619.459593	118	26
1.034684	639.465340	118	27
0.979043	605.077459	118	28
0.984797	608.633391	118	29
1.044075	645.269002	118	30
0.978026	604.448949	118	31
0.965343	596.610233	118	32
1.015383	627.536848	118	33
1.019711	630.211119	118	34
1.019051	629.803475	118	35
0.943268	582.967448	118	36
1.041785	643.853519	118	37
1.009956	624.182617	118	38
1.000333	618.235492	118	39
1.001528	618.973685	118	40
0.979490	605.353613	118	41
0.962598	594.913637	118	42
1.027664	635.126826	118	43
0.991550	612.807092	118	44
1.030994	637.184854	118	45
1.025695	633.909798	118	46
1.026724	634.545759	118	47
0.992428	613.349922	118	48
0.987826	610.505516	118	49
0.997527	616.500895	118	50
1.043262	644.766704	118	51
1.026147	634.188960	118	52
1.016593	628.284323	118	53
0.988832	611.127540	118	54
1.027647	635.116170	118	55
1.014888	627.230820	118	56
1.072317	662.723598	118	57
1.015424	627.561665	118	58
0.962857	595.074014	118	59
0.971072	600.151280	118	60
1.019678	630.190778	118	61
0.965649	596.799308	118	62
0.973405	601.593167	118	63
1.007321	622.554304	118	64
1.021751	631.471982	118	65
0.949277	586.681363	118	66
1.001405	618.897670	118	67
0.973943	601.925229	118	68
1.003887	620.431859	118	69
0.974688	602.385760	118	70
1.014674	627.098103	118	71
1.011113	624.897681	118	72
0.978930	605.007278	118	73
0.999317	617.607370	118	74
1.034927	639.615609	118	75
1.013916	626.630195	118	76
0.981629	606.675707	118	77
0.995805	615.436475	118	78
1.021672	631.423439	118	79
0.986259	609.536994	118	80
0.982174	607.012600	118	81
1.023686	632.667789	118	82
0.981443	606.560592	118	83
0.998209	616.922515	118	84
1.016861	628.450043	118	85
1.020112	630.459507	118	86
1.008548	623.312450	118	87
0.983524	607.846538	118	88
0.975922	603.148351	118	89
0.999753	617.876962	118	90
1.010583	624.570122	118	91
0.969450	599.148520	118	92
1.020236	630.536016	118	93
0.994421	614.581183	118	94
1.006336	621.945428	118	95
0.998475	617.086821	118	96
0.989754	611.696847	118	97
1.005453	621.399745	118	98
1.037090	640.952355	118	99
1.016999	628.535131	118	100
0.979383	605.287403	118	101
0.987070	610.038313	118	102
0.996763	616.028744	118	103
0.982775	607.383821	118	104
1.043350	644.821299	118	105
1.007232	622.498795	118	106
0.948151	585.985322	118	107
1.012168	625.549474	118	108
0.986220	609.512672	118	109
1.034900	639.598713	118	110
1.039659	642.539763	118	111
0.997882	616.720456	118	112
1.008645	623.371987	118	113
0.999008	617.416526	118	114
0.970327	599.690580	118	115
1.033549	638.763524	118	116
1.041943	643.951317	118	117
0.823505	513.539968	119	0
1.071141	667.966228	119	1
1.007020	627.980208	119	2
1.004451	626.378316	119	3
1.027416	640.699424	119	4
1.020327	636.278573	119	5
0.976318	608.834700	119	6
0.977302	609.448485	119	7
1.018883	635.378337	119	8
0.961309	599.474921	119	9
0.990388	617.608623	119	10
1.028309	641.256683	119	11
1.001518	624.549694	119	12
0.995247	620.639014	119	13
0.989658	617.153489	119	14
1.007755	628.438904	119	15
1.109432	691.845092	119	16
0.890234	555.152476	119	17
0.954541	595.254253	119	18
0.988113	616.190190	119	19
1.028076	641.110983	119	20
1.021335	636.907459	119	21
0.958349	597.629274	119	22
0.960055	598.693013	119	23
0.985540	614.585720	119	24
0.976205	608.764024	119	25
1.028114	641.134757	119	26
0.998347	622.572293	119	27
0.927870	578.622252	119	28
0.998158	622.453886	119	29
1.038945	647.888721	119	30
1.014624	632.722554	119	31
0.933914	582.391336	119	32
1.014410	632.588964	119	33
1.011122	630.538608	119	34
1.008190	628.709833	119	35
0.973206	606.894129	119	36
1.052921	656.604771	119	37
1.004779	626.583288	119	38
1.009714	629.660749	119	39
0.977373	609.492499	119	40
0.991118	618.063661	119	41
0.967837	603.546012	119	42
1.016931	634.161068	119	43
0.984358	613.848132	119	44
1.031024	642.949595	119	45
1.043312	650.612363	119	46
1.013364	631.936524	119	47
1.039229	648.066303	119	48
1.003479	625.772262	119	49
1.007131	628.049534	119	50
1.026653	640.223488	119	51
0.996652	621.515208	119	52
1.006456	627.629088	119	53
1.021928	637.277062	119	54
1.023482	638.246432	119	55
1.024182	638.682675	119	56
1.011108	630.529806	119	57
0.992291	618.795150	119	58
1.026905	640.380877	119	59
0.983962	613.601497	119	60
0.984146	613.716508	119	61
0.954925	595.493717	119	62
0.984105	613.690717	119	63
1.020464	636.364381	119	64
0.991703	618.429015	119	65
1.040867	649.087456	119	66
0.970462	605.182567	119	67
1.025361	639.417881	119	68
0.995500	620.796521	119	69
0.962308	600.097862	119	70
0.999799	623.477772	119	71
1.026968	640.420000	119	72
1.011670	630.880055	119	73
0.989681	617.168160	119	74
0.963520	600.853813	119	75
0.976504	608.950531	119	76
1.043289	650.598154	119	77
0.995513	620.804955	119	78
1.008658	629.001722	119	79
1.017802	634.704427	119	80
0.967796	603.520227	119	81
0.987046	615.524388	119	82
0.991506	618.305867	119	83
1.037277	646.848857	119	84
0.994583	620.224684	119	85
0.996440	621.382481	119	86
1.008331	628.798019	119	87
0.995059	620.521460	119	88
0.996090	621.164587	119	89
0.966179	602.512218	119	90
0.988862	616.657240	119	91
1.038613	647.682221	119	92
0.957483	597.088829	119	93
1.012459	631.372427	119	94
0.997213	621.864573	119	95
0.975906	608.577421	119	96
1.016321	633.780633	119	97
0.995928	621.063721	119	98
0.990094	617.425143	119	99
1.036477	646.350265	119	100
1.032935	644.141064	119	101
0.981389	611.997137	119	102
0.994385	620.101517	119	103
0.997848	622.261095	119	104
0.991380	618.227102	119	105
1.037547	647.017317	119	106
1.021874	637.243317	119	107
0.950912	592.991372	119	108
1.002768	625.328718	119	109
0.982883	612.928890	119	110
1.030825	642.825114	119	111
1.038832	647.818682	119	112
0.999355	623.200758	119	113
1.005757	627.193037	119	114
0.999041	623.004706	119	115
0.968018	603.658624	119	116
1.033493	644.488837	119	117
1.042333	650.001752	119	118
0.817132	513.539968	120	0
1.071815	673.599776	120	1
1.009025	634.138272	120	2
1.009152	634.218452	120	3
1.028032	646.083577	120	4
1.021859	642.204290	120	5
0.977870	614.558530	120	6
0.979815	615.781149	120	7
1.023379	643.159751	120	8
0.958007	602.075087	120	9
0.991798	623.311815	120	10
1.026302	644.996438	120	11
1.007316	633.064756	120	12
0.995246	625.479002	120	13
0.992556	623.788106	120	14
1.010296	634.937497	120	15
1.097740	689.892596	120	16
0.849055	533.602435	120	17
0.985556	619.389008	120	18
1.004698	631.418989	120	19
1.026590	645.177724	120	20
1.001600	629.471831	120	21
0.944641	593.675519	120	22
0.955684	600.615440	120	23
1.000757	628.942190	120	24
1.005094	631.668012	120	25
1.007014	632.874810	120	26
0.972182	610.983819	120	27
0.934619	587.376851	120	28
1.022601	642.670528	120	29
1.035346	650.680081	120	30
1.030562	647.673676	120	31
0.915841	575.575152	120	32
1.011318	635.579755	120	33
1.003894	630.914025	120	34
